Timestamp,Transaction Id,Payment ID,Note,Receive/Send Address,Debit,Credit,Network Fee,Balance,Currency
2018-11-12 22:49:25,8775835c24920b4729b05871eb42f54ef03d3de5ec12bc8064560936a4cadafc,0000000000000000,,55ERho8qTqKEYMdpxYh6w77vqyYHnoFx1SoEwhyeJPXTZpyKLz3rgq2KZEDfuMgAC5ihndgHtiuXT9XMN3iBgtcMSTh5N66,-0.01963456725000000043614534206,,0.01962880950000000043601744437,319.1254932105000070887784602,USD
2018-11-12 20:09:28,ffc264d8705d831655add04a9c990cb12d07defd508fe4d0a76f190dda47e31a,0000000000000000,,54met3zKz82aisZhYYwKTPUJvCLfyDFuVRpcoM24DKabY2wfN63x1d5HWqr8QvzeY2a13ScJuVFQsbC5GgRBpTXfEEoPGgv,-0.007032959999999999621422830387,,0,526.8474002879999716403338539,USD
2018-11-12 20:09:28,ffc264d8705d831655add04a9c990cb12d07defd508fe4d0a76f190dda47e31a,0000000000000000,,55ERho8qTqKEYMdpxYh6w77vqyYHnoFx1SoEwhyeJPXTZpyKLz3rgq2KZEDfuMgAC5ihndgHtiuXT9XMN3iBgtcMSTh5N66,-0.05216006399999999719227616879,,0.04512710399999999757085333840,526.7952402239999716431415777,USD
2018-11-11 21:39:28,0eac7ccef9401923c68964c3b58ec91b883786b8a0fbf1bfe39b2c817a27389c,0000000000000000,,No Destination Address in Wallet Cache,-0.05683919159999999579383711534,,0.04597765159999999659760305804,536.5333877981999602959373874,USD
2018-10-14 12:02:50,3e75af0e0a9b1efdd653c3f04197bb3c60d7f6d4755bff0ed912551a33d52ac3,0000000000000000,,No Destination Address in Wallet Cache,-1.074170286700000035196183035,,0.03327028670000000109013171823,519.3758297133000170178294752,USD
2018-10-14 11:40:20,f65d6fa230c39b4e7c2cd181206e884c472762bf021d18871cd857dd9fd6a478,0000000000000000,,52ixqNRv3i85m2BTcghpgKj62Zi9M9VYiPkK1D3sWVj4UezBMuPFS89YhqQvJWEjSKe9gj72hFfmaEggyDDnUm2wUYoxQyZ,,520.3749999999999431565811392,,520.3749999999999431565811392,USD
